Group,ShortChar01,Cust. ID,Customer,Name,Address,Address2,Address3,City,State/Province,Postal Code,Country,EDICode,Est. Date,Ship To
DLR,,CID0242,459,Customer Name 242,Street Address 242,Line2,Line3,The City,STATE,10471,USA,,12/24/1990,
DLR,,CID0243,461,Customer Name 243,Street Address 243,Line2,Line3,The City,STATE,10471,USA,,12/25/1990,
DLR,,CID0244,463,Customer Name 244,Street Address 244,Line2,Line3,The City,STATE,10471,USA,,12/26/1990,
DLR,,CID0245,465,Customer Name 245,Street Address 245,Line2,Line3,The City,STATE,10471,USA,,12/27/1990,
DLR,,CID0246,466,Customer Name 246,Street Address 246,Line2,Line3,The City,STATE,10471,USA,,12/28/1990,
DLR,,CID0247,467,Customer Name 247,Street Address 247,Line2,Line3,The City,STATE,10471,USA,,12/29/1990,
DLR,,CID0248,470,Customer Name 248,Street Address 248,Line2,Line3,The City,STATE,10471,USA,,12/30/1990,
DLR,,CID0249,471,Customer Name 249,Street Address 249,Line2,Line3,The City,STATE,10471,USA,,12/31/1990,
DLR,,CID0250,472,Customer Name 250,Street Address 250,Line2,Line3,The City,STATE,10471,USA,,1/1/1991,
DLR,,CID0251,473,Customer Name 251,Street Address 251,Line2,Line3,The City,STATE,10471,USA,,1/2/1991,
DLR,,CID0252,474,Customer Name 252,Street Address 252,Line2,Line3,The City,STATE,10471,USA,,1/3/1991,
IND,,CID0253,476,Customer Name 253,Street Address 253,Line2,Line3,The City,STATE,10471,USA,,1/4/1991,
DLR,,CID0254,477,Customer Name 254,Street Address 254,Line2,Line3,The City,STATE,10471,USA,,1/5/1991,
DLR,,CID0255,478,Customer Name 255,Street Address 255,Line2,Line3,The City,STATE,10471,USA,,1/6/1991,
DLR,,CID0256,479,Customer Name 256,Street Address 256,Line2,Line3,The City,STATE,10471,USA,,1/7/1991,
DLR,,CID0257,480,Customer Name 257,Street Address 257,Line2,Line3,The City,STATE,10471,USA,,1/8/1991,
DLR,,CID0258,481,Customer Name 258,Street Address 258,Line2,Line3,The City,STATE,10471,USA,,1/9/1991,
DLR,,CID0259,482,Customer Name 259,Street Address 259,Line2,Line3,The City,STATE,10471,USA,,1/10/1991,
DLR,,CID0260,483,Customer Name 260,Street Address 260,Line2,Line3,The City,STATE,10471,USA,,1/11/1991,
DLR,,CID0261,485,Customer Name 261,Street Address 261,Line2,Line3,The City,STATE,10471,USA,,1/12/1991,
DLR,,CID0262,487,Customer Name 262,Street Address 262,Line2,Line3,The City,STATE,10471,USA,,1/13/1991,
DLR,,CID0263,488,Customer Name 263,Street Address 263,Line2,Line3,The City,STATE,10471,USA,,1/14/1991,
DLR,,CID0264,489,Customer Name 264,Street Address 264,Line2,Line3,The City,STATE,10471,USA,,1/15/1991,
DLR,,CID0265,490,Customer Name 265,Street Address 265,Line2,Line3,The City,STATE,10471,USA,,1/16/1991,
DLR,,CID0266,491,Customer Name 266,Street Address 266,Line2,Line3,The City,STATE,10471,USA,,1/17/1991,
DLR,,CID0267,492,Customer Name 267,Street Address 267,Line2,Line3,The City,STATE,10471,USA,,1/18/1991,
DLR,,CID0268,496,Customer Name 268,Street Address 268,Line2,Line3,The City,STATE,10471,USA,,1/19/1991,
DLR,,CID0269,497,Customer Name 269,Street Address 269,Line2,Line3,The City,STATE,10471,CANADA,,1/20/1991,
DLR,,CID0270,499,Customer Name 270,Street Address 270,Line2,Line3,The City,STATE,10471,USA,,1/21/1991,
DLR,,CID0271,500,Customer Name 271,Street Address 271,Line2,Line3,The City,STATE,10471,USA,,1/22/1991,
DLR,,CID0272,501,Customer Name 272,Street Address 272,Line2,Line3,The City,STATE,10471,USA,,1/23/1991,
DLR,,CID0273,502,Customer Name 273,Street Address 273,Line2,Line3,The City,STATE,10471,USA,,1/24/1991,
DLR,,CID0274,503,Customer Name 274,Street Address 274,Line2,Line3,The City,STATE,10471,USA,,1/25/1991,
DLR,,CID0275,507,Customer Name 275,Street Address 275,Line2,Line3,The City,STATE,10471,USA,,1/26/1991,
IND,,CID0276,508,Customer Name 276,Street Address 276,Line2,Line3,The City,STATE,10471,USA,,1/27/1991,
OEM,,CID0277,509,Customer Name 277,Street Address 277,Line2,Line3,The City,STATE,10471,USA,,1/28/1991,
DLR,,CID0278,510,Customer Name 278,Street Address 278,Line2,Line3,The City,STATE,10471,USA,,1/29/1991,
DLR,,CID0279,516,Customer Name 279,Street Address 279,Line2,Line3,The City,STATE,10471,USA,,1/30/1991,
DLR,,CID0280,519,Customer Name 280,Street Address 280,Line2,Line3,The City,STATE,10471,USA,,1/31/1991,
DLR,,CID0281,523,Customer Name 281,Street Address 281,Line2,Line3,The City,STATE,10471,USA,,2/1/1991,
DLR,,CID0282,524,Customer Name 282,Street Address 282,Line2,Line3,The City,STATE,10471,USA,,2/2/1991,
DLR,,CID0283,526,Customer Name 283,Street Address 283,Line2,Line3,The City,STATE,10471,USA,,2/3/1991,
IND,,CID0284,528,Customer Name 284,Street Address 284,Line2,Line3,The City,STATE,10471,USA,,2/4/1991,
IND,,CID0285,530,Customer Name 285,Street Address 285,Line2,Line3,The City,STATE,10471,USA,,2/5/1991,
DLR,,CID0286,534,Customer Name 286,Street Address 286,Line2,Line3,The City,STATE,10471,USA,,2/6/1991,
DLR,,CID0287,535,Customer Name 287,Street Address 287,Line2,Line3,The City,STATE,10471,USA,,2/7/1991,
DLR,,CID0288,536,Customer Name 288,Street Address 288,Line2,Line3,The City,STATE,10471,USA,,2/8/1991,
DLR,,CID0289,537,Customer Name 289,Street Address 289,Line2,Line3,The City,STATE,10471,USA,,2/9/1991,
DLR,,CID0290,538,Customer Name 290,Street Address 290,Line2,Line3,The City,STATE,10471,USA,,2/10/1991,
DLR,,CID0291,539,Customer Name 291,Street Address 291,Line2,Line3,The City,STATE,10471,USA,,2/11/1991,
DLR,,CID0292,540,Customer Name 292,Street Address 292,Line2,Line3,The City,STATE,10471,USA,,2/12/1991,
IND,,CID0293,542,Customer Name 293,Street Address 293,Line2,Line3,The City,STATE,10471,USA,,2/13/1991,
DLR,,CID0294,544,Customer Name 294,Street Address 294,Line2,Line3,The City,STATE,10471,USA,,2/14/1991,
DLR,,CID0295,553,Customer Name 295,Street Address 295,Line2,Line3,The City,STATE,10471,USA,,2/15/1991,
DLR,,CID0296,557,Customer Name 296,Street Address 296,Line2,Line3,The City,STATE,10471,USA,,2/16/1991,
DLR,,CID0297,558,Customer Name 297,Street Address 297,Line2,Line3,The City,STATE,10471,USA,,2/17/1991,
DLR,,CID0298,560,Customer Name 298,Street Address 298,Line2,Line3,The City,STATE,10471,USA,,2/18/1991,
DLR,,CID0299,561,Customer Name 299,Street Address 299,Line2,Line3,The City,STATE,10471,USA,,2/19/1991,
DLR,,CID0300,562,Customer Name 300,Street Address 300,Line2,Line3,The City,STATE,10471,USA,,2/20/1991,
DLR,,CID0301,563,Customer Name 301,Street Address 301,Line2,Line3,The City,STATE,10471,USA,,2/21/1991,
DLR,,CID0302,566,Customer Name 302,Street Address 302,Line2,Line3,The City,STATE,10471,USA,,2/22/1991,
OEM,,CID0303,567,Customer Name 303,Street Address 303,Line2,Line3,The City,STATE,10471,USA,,2/23/1991,
DLR,,CID0304,568,Customer Name 304,Street Address 304,Line2,Line3,The City,STATE,10471,USA,,2/24/1991,
DLR,,CID0305,570,Customer Name 305,Street Address 305,Line2,Line3,The City,STATE,10471,USA,,2/25/1991,
DLR,,CID0306,574,Customer Name 306,Street Address 306,Line2,Line3,The City,STATE,10471,USA,,2/26/1991,
DLR,,CID0307,577,Customer Name 307,Street Address 307,Line2,Line3,The City,STATE,10471,USA,,2/27/1991,
DLR,,CID0308,580,Customer Name 308,Street Address 308,Line2,Line3,The City,STATE,10471,USA,,2/28/1991,
OEM,,CID0309,581,Customer Name 309,Street Address 309,Line2,Line3,The City,STATE,10471,USA,,3/1/1991,
IND,,CID0310,584,Customer Name 310,Street Address 310,Line2,Line3,The City,STATE,10471,USA,,3/2/1991,
DLR,,CID0311,587,Customer Name 311,Street Address 311,Line2,Line3,The City,STATE,10471,USA,,3/3/1991,
DLR,,CID0312,589,Customer Name 312,Street Address 312,Line2,Line3,The City,STATE,10471,USA,,3/4/1991,
DLR,,CID0313,591,Customer Name 313,Street Address 313,Line2,Line3,The City,STATE,10471,USA,,3/5/1991,
DLR,,CID0314,592,Customer Name 314,Street Address 314,Line2,Line3,The City,STATE,10471,USA,,3/6/1991,
IND,,CID0315,593,Customer Name 315,Street Address 315,Line2,Line3,The City,STATE,10471,USA,,3/7/1991,
DLR,,CID0316,595,Customer Name 316,Street Address 316,Line2,Line3,The City,STATE,10471,USA,,3/8/1991,
DLR,,CID0317,596,Customer Name 317,Street Address 317,Line2,Line3,The City,STATE,10471,USA,,3/9/1991,
DLR,,CID0318,598,Customer Name 318,Street Address 318,Line2,Line3,The City,STATE,10471,USA,,3/10/1991,
DLR,,CID0319,599,Customer Name 319,Street Address 319,Line2,Line3,The City,STATE,10471,USA,,3/11/1991,
DLR,,CID0320,601,Customer Name 320,Street Address 320,Line2,Line3,The City,STATE,10471,USA,,3/12/1991,
DLR,,CID0321,602,Customer Name 321,Street Address 321,Line2,Line3,The City,STATE,10471,USA,,3/13/1991,
DLR,,CID0322,603,Customer Name 322,Street Address 322,Line2,Line3,The City,STATE,10471,USA,,3/14/1991,
DLR,,CID0323,604,Customer Name 323,Street Address 323,Line2,Line3,The City,STATE,10471,USA,,3/15/1991,
DLR,,CID0324,607,Customer Name 324,Street Address 324,Line2,Line3,The City,STATE,10471,USA,,3/16/1991,
DLR,,CID0325,609,Customer Name 325,Street Address 325,Line2,Line3,The City,STATE,10471,USA,,3/17/1991,
DLR,,CID0326,610,Customer Name 326,Street Address 326,Line2,Line3,The City,STATE,10471,USA,,3/18/1991,
DLR,,CID0327,613,Customer Name 327,Street Address 327,Line2,Line3,The City,STATE,10471,USA,,3/19/1991,
DLR,,CID0328,614,Customer Name 328,Street Address 328,Line2,Line3,The City,STATE,10471,USA,,3/20/1991,
DLR,,CID0329,615,Customer Name 329,Street Address 329,Line2,Line3,The City,STATE,10471,USA,,3/21/1991,
DLR,,CID0330,616,Customer Name 330,Street Address 330,Line2,Line3,The City,STATE,10471,USA,,3/22/1991,
DLR,,CID0331,617,Customer Name 331,Street Address 331,Line2,Line3,The City,STATE,10471,USA,,3/23/1991,
DLR,,CID0332,619,Customer Name 332,Street Address 332,Line2,Line3,The City,STATE,10471,USA,,3/24/1991,
OEM,,CID0333,625,Customer Name 333,Street Address 333,Line2,Line3,The City,STATE,10471,USA,,3/25/1991,
IND,,CID0334,626,Customer Name 334,Street Address 334,Line2,Line3,The City,STATE,10471,USA,,3/26/1991,
DLR,,CID0335,632,Customer Name 335,Street Address 335,Line2,Line3,The City,STATE,10471,USA,,3/27/1991,
DLR,,CID0336,635,Customer Name 336,Street Address 336,Line2,Line3,The City,STATE,10471,USA,,3/28/1991,
DLR,,CID0337,639,Customer Name 337,Street Address 337,Line2,Line3,The City,STATE,10471,USA,,3/29/1991,
DLR,,CID0338,640,Customer Name 338,Street Address 338,Line2,Line3,The City,STATE,10471,USA,,3/30/1991,
OEM,,CID0339,641,Customer Name 339,Street Address 339,Line2,Line3,The City,STATE,10471,USA,,3/31/1991,
DLR,,CID0340,642,Customer Name 340,Street Address 340,Line2,Line3,The City,STATE,10471,USA,,4/1/1991,
DLR,,CID0341,643,Customer Name 341,Street Address 341,Line2,Line3,The City,STATE,10471,USA,,4/2/1991,
DLR,,CID0342,646,Customer Name 342,Street Address 342,Line2,Line3,The City,STATE,10471,USA,,4/3/1991,
DLR,,CID0343,649,Customer Name 343,Street Address 343,Line2,Line3,The City,STATE,10471,USA,,4/4/1991,
DLR,,CID0344,650,Customer Name 344,Street Address 344,Line2,Line3,The City,STATE,10471,USA,,4/5/1991,
DLR,,CID0345,651,Customer Name 345,Street Address 345,Line2,Line3,The City,STATE,10471,USA,,4/6/1991,
OEM,,CID0346,659,Customer Name 346,Street Address 346,Line2,Line3,The City,STATE,10471,USA,,4/7/1991,
DLR,,CID0347,661,Customer Name 347,Street Address 347,Line2,Line3,The City,STATE,10471,USA,,4/8/1991,
DLR,,CID0348,663,Customer Name 348,Street Address 348,Line2,Line3,The City,STATE,10471,USA,,4/9/1991,
DLR,,CID0349,665,Customer Name 349,Street Address 349,Line2,Line3,The City,STATE,10471,USA,,4/10/1991,
OEM,,CID0350,666,Customer Name 350,Street Address 350,Line2,Line3,The City,STATE,10471,CANADA,,4/11/1991,
DLR,,CID0351,667,Customer Name 351,Street Address 351,Line2,Line3,The City,STATE,10471,CANADA,,4/12/1991,
DLR,,CID0352,668,Customer Name 352,Street Address 352,Line2,Line3,The City,STATE,10471,USA,,4/13/1991,
DLR,,CID0353,669,Customer Name 353,Street Address 353,Line2,Line3,The City,STATE,10471,USA,,4/14/1991,
DLR,,CID0354,670,Customer Name 354,Street Address 354,Line2,Line3,The City,STATE,10471,USA,,4/15/1991,
DLR,,CID0355,676,Customer Name 355,Street Address 355,Line2,Line3,The City,STATE,10471,USA,,4/16/1991,
IND,,CID0356,677,Customer Name 356,Street Address 356,Line2,Line3,The City,STATE,10471,USA,,4/17/1991,
DLR,,CID0357,679,Customer Name 357,Street Address 357,Line2,Line3,The City,STATE,10471,USA,,4/18/1991,
DLR,,CID0358,680,Customer Name 358,Street Address 358,Line2,Line3,The City,STATE,10471,USA,,4/19/1991,
DLR,,CID0359,681,Customer Name 359,Street Address 359,Line2,Line3,The City,STATE,10471,USA,,4/20/1991,
DLR,,CID0360,684,Customer Name 360,Street Address 360,Line2,Line3,The City,STATE,10471,USA,,4/21/1991,
DLR,,CID0361,685,Customer Name 361,Street Address 361,Line2,Line3,The City,STATE,10471,USA,,4/22/1991,
OEM,,CID0362,687,Customer Name 362,Street Address 362,Line2,Line3,The City,STATE,10471,CANADA,,4/23/1991,
DLR,,CID0363,689,Customer Name 363,Street Address 363,Line2,Line3,The City,STATE,10471,USA,,4/24/1991,
DLR,,CID0364,690,Customer Name 364,Street Address 364,Line2,Line3,The City,STATE,10471,USA,,4/25/1991,
OEM,,CID0365,691,Customer Name 365,Street Address 365,Line2,Line3,The City,STATE,10471,USA,,4/26/1991,
DLR,,CID0366,692,Customer Name 366,Street Address 366,Line2,Line3,The City,STATE,10471,USA,,4/27/1991,
DLR,,CID0367,693,Customer Name 367,Street Address 367,Line2,Line3,The City,STATE,10471,USA,,4/28/1991,
OEM,,CID0368,697,Customer Name 368,Street Address 368,Line2,Line3,The City,STATE,10471,USA,,4/29/1991,
DLR,,CID0369,698,Customer Name 369,Street Address 369,Line2,Line3,The City,STATE,10471,USA,,4/30/1991,
DLR,,CID0370,701,Customer Name 370,Street Address 370,Line2,Line3,The City,STATE,10471,USA,,5/1/1991,
DLR,,CID0371,703,Customer Name 371,Street Address 371,Line2,Line3,The City,STATE,10471,USA,,5/2/1991,
DLR,,CID0372,704,Customer Name 372,Street Address 372,Line2,Line3,The City,STATE,10471,CANADA,,5/3/1991,
DLR,,CID0373,705,Customer Name 373,Street Address 373,Line2,Line3,The City,STATE,10471,USA,,5/4/1991,
DLR,,CID0374,707,Customer Name 374,Street Address 374,Line2,Line3,The City,STATE,10471,USA,,5/5/1991,
DLR,,CID0375,708,Customer Name 375,Street Address 375,Line2,Line3,The City,STATE,10471,USA,,5/6/1991,
DLR,,CID0376,709,Customer Name 376,Street Address 376,Line2,Line3,The City,STATE,10471,USA,,5/7/1991,
DLR,,CID0377,712,Customer Name 377,Street Address 377,Line2,Line3,The City,STATE,10471,USA,,5/8/1991,
DLR,,CID0378,713,Customer Name 378,Street Address 378,Line2,Line3,The City,STATE,10471,USA,,5/9/1991,
DLR,,CID0379,714,Customer Name 379,Street Address 379,Line2,Line3,The City,STATE,10471,USA,,5/10/1991,
OEM,,CID0380,715,Customer Name 380,Street Address 380,Line2,Line3,The City,STATE,10471,USA,,5/11/1991,
DLR,,CID0381,716,Customer Name 381,Street Address 381,Line2,Line3,The City,STATE,10471,USA,,5/12/1991,
DLR,,CID0382,718,Customer Name 382,Street Address 382,Line2,Line3,The City,STATE,10471,USA,,5/13/1991,
DLR,,CID0383,719,Customer Name 383,Street Address 383,Line2,Line3,The City,STATE,10471,CANADA,,5/14/1991,
DLR,,CID0384,720,Customer Name 384,Street Address 384,Line2,Line3,The City,STATE,10471,USA,,5/15/1991,
DLR,,CID0385,721,Customer Name 385,Street Address 385,Line2,Line3,The City,STATE,10471,USA,,5/16/1991,
OEM,,CID0386,723,Customer Name 386,Street Address 386,Line2,Line3,The City,STATE,10471,USA,,5/17/1991,
DLR,,CID0387,724,Customer Name 387,Street Address 387,Line2,Line3,The City,STATE,10471,USA,,5/18/1991,
DLR,,CID0388,725,Customer Name 388,Street Address 388,Line2,Line3,The City,STATE,10471,USA,,5/19/1991,
OEM,,CID0389,726,Customer Name 389,Street Address 389,Line2,Line3,The City,STATE,10471,USA,,5/20/1991,
DLR,,CID0390,727,Customer Name 390,Street Address 390,Line2,Line3,The City,STATE,10471,USA,,5/21/1991,
DLR,,CID0391,728,Customer Name 391,Street Address 391,Line2,Line3,The City,STATE,10471,CANADA,,5/22/1991,
DLR,,CID0392,729,Customer Name 392,Street Address 392,Line2,Line3,The City,STATE,10471,USA,,5/23/1991,
DLR,,CID0393,730,Customer Name 393,Street Address 393,Line2,Line3,The City,STATE,10471,USA,,5/24/1991,
DLR,,CID0394,731,Customer Name 394,Street Address 394,Line2,Line3,The City,STATE,10471,USA,,5/25/1991,
DLR,,CID0395,732,Customer Name 395,Street Address 395,Line2,Line3,The City,STATE,10471,USA,,5/26/1991,
DLR,,CID0396,734,Customer Name 396,Street Address 396,Line2,Line3,The City,STATE,10471,USA,,5/27/1991,
DLR,,CID0397,736,Customer Name 397,Street Address 397,Line2,Line3,The City,STATE,10471,USA,,5/28/1991,
DLR,,CID0398,737,Customer Name 398,Street Address 398,Line2,Line3,The City,STATE,10471,USA,,5/29/1991,
DLR,,CID0399,738,Customer Name 399,Street Address 399,Line2,Line3,The City,STATE,10471,USA,,5/30/1991,
DLR,,CID0400,740,Customer Name 400,Street Address 400,Line2,Line3,The City,STATE,10471,USA,,5/31/1991,
OEM,,CID0401,741,Customer Name 401,Street Address 401,Line2,Line3,The City,STATE,10471,USA,,6/1/1991,
OEM,,CID0402,742,Customer Name 402,Street Address 402,Line2,Line3,The City,STATE,10471,USA,,6/2/1991,
OEM,,CID0403,744,Customer Name 403,Street Address 403,Line2,Line3,The City,STATE,10471,USA,,6/3/1991,
DLR,,CID0404,745,Customer Name 404,Street Address 404,Line2,Line3,The City,STATE,10471,USA,,6/4/1991,
DLR,,CID0405,746,Customer Name 405,Street Address 405,Line2,Line3,The City,STATE,10471,USA,,6/5/1991,
OEM,,CID0406,747,Customer Name 406,Street Address 406,Line2,Line3,The City,STATE,10471,USA,,6/6/1991,
DLR,,CID0407,749,Customer Name 407,Street Address 407,Line2,Line3,The City,STATE,10471,USA,,6/7/1991,
DLR,,CID0408,750,Customer Name 408,Street Address 408,Line2,Line3,The City,STATE,10471,USA,,6/8/1991,
DLR,,CID0409,751,Customer Name 409,Street Address 409,Line2,Line3,The City,STATE,10471,USA,,6/9/1991,
DLR,,CID0410,752,Customer Name 410,Street Address 410,Line2,Line3,The City,STATE,10471,USA,,6/10/1991,
DLR,,CID0411,753,Customer Name 411,Street Address 411,Line2,Line3,The City,STATE,10471,USA,,6/11/1991,
DLR,,CID0412,756,Customer Name 412,Street Address 412,Line2,Line3,The City,STATE,10471,USA,,6/12/1991,
DLR,,CID0413,757,Customer Name 413,Street Address 413,Line2,Line3,The City,STATE,10471,USA,,6/13/1991,
DLR,,CID0414,758,Customer Name 414,Street Address 414,Line2,Line3,The City,STATE,10471,USA,,6/14/1991,
DLR,,CID0415,760,Customer Name 415,Street Address 415,Line2,Line3,The City,STATE,10471,USA,,6/15/1991,
OEM,,CID0416,761,Customer Name 416,Street Address 416,Line2,Line3,The City,STATE,10471,USA,,6/16/1991,
DLR,,CID0417,762,Customer Name 417,Street Address 417,Line2,Line3,The City,STATE,10471,USA,,6/17/1991,
DLR,,CID0418,763,Customer Name 418,Street Address 418,Line2,Line3,The City,STATE,10471,USA,,6/18/1991,
DLR,,CID0419,765,Customer Name 419,Street Address 419,Line2,Line3,The City,STATE,10471,USA,,6/19/1991,
DLR,,CID0420,767,Customer Name 420,Street Address 420,Line2,Line3,The City,STATE,10471,USA,,6/20/1991,
DLR,,CID0421,769,Customer Name 421,Street Address 421,Line2,Line3,The City,STATE,10471,USA,,6/21/1991,
DLR,,CID0422,770,Customer Name 422,Street Address 422,Line2,Line3,The City,STATE,10471,USA,,6/22/1991,
DLR,,CID0423,771,Customer Name 423,Street Address 423,Line2,Line3,The City,STATE,10471,USA,,6/23/1991,
DLR,,CID0424,772,Customer Name 424,Street Address 424,Line2,Line3,The City,STATE,10471,USA,,6/24/1991,
OEM,,CID0425,773,Customer Name 425,Street Address 425,Line2,Line3,The City,STATE,10471,USA,,6/25/1991,
DLR,,CID0426,774,Customer Name 426,Street Address 426,Line2,Line3,The City,STATE,10471,USA,,6/26/1991,
DLR,,CID0427,775,Customer Name 427,Street Address 427,Line2,Line3,The City,STATE,10471,USA,,6/27/1991,
OEM,,CID0428,776,Customer Name 428,Street Address 428,Line2,Line3,The City,STATE,10471,USA,,6/28/1991,
DLR,,CID0429,777,Customer Name 429,Street Address 429,Line2,Line3,The City,STATE,10471,CANADA,,6/29/1991,
DLR,,CID0430,778,Customer Name 430,Street Address 430,Line2,Line3,The City,STATE,10471,USA,,6/30/1991,
DLR,,CID0431,779,Customer Name 431,Street Address 431,Line2,Line3,The City,STATE,10471,CANADA,,7/1/1991,
DLR,,CID0432,780,Customer Name 432,Street Address 432,Line2,Line3,The City,STATE,10471,USA,,7/2/1991,
DLR,,CID0433,781,Customer Name 433,Street Address 433,Line2,Line3,The City,STATE,10471,USA,,7/3/1991,
OEM,,CID0434,782,Customer Name 434,Street Address 434,Line2,Line3,The City,STATE,10471,USA,,7/4/1991,
DLR,,CID0435,784,Customer Name 435,Street Address 435,Line2,Line3,The City,STATE,10471,USA,,7/5/1991,
DLR,,CID0436,788,Customer Name 436,Street Address 436,Line2,Line3,The City,STATE,10471,USA,,7/6/1991,
DLR,,CID0437,790,Customer Name 437,Street Address 437,Line2,Line3,The City,STATE,10471,USA,,7/7/1991,
